no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_1696,2040,283.8884149,3.985858648,236.2701731,340.6586957,1390.755548,10.35742296,0.349596577,2678.820449,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0269356,331.3496245,9.30907117
element_1696,2041,284.3572998,4.107844682,237.5221799,327.4353881,1442.694081,10.57364932,0.385252304,2427.38127,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.046536,320.0081323,7.42725578
element_1696,2042,284.3842023,3.987259091,236.7895813,391.0762715,1384.979282,10.49107417,0.380899122,2914.97339,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0269356,377.0120307,14.06424082
element_1696,2043,284.4789216,4.003798402,233.6719748,385.0737545,1410.012502,10.39824611,0.34206431,3162.75966,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0544162,372.6837856,12.38996892
element_1696,2044,284.7468876,4.068025726,240.8829798,325.5229868,1428.317913,10.57642991,0.342985203,3953.406743,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0455172,318.0636959,7.459290891
element_1696,2045,284.6450252,4.050930846,235.1866935,374.6857135,1420.808018,10.51222764,0.342404605,4319.612513,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0538154,363.4160379,11.2696756
element_1696,2046,284.441682,3.937498084,236.3161747,388.5779728,1442.27711,10.7854886,0.399257771,3340.100326,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.058851,376.4955837,12.08238911
element_1696,2047,284.7998647,4.037168508,239.0319376,348.5244639,1427.4873,10.5419346,0.403202835,3304.08495,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0446053,339.3626888,9.16177506
element_1696,2048,284.849784,3.964539907,234.9144852,393.4654238,1399.578686,10.68501551,0.418652446,3401.374826,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1003346,381.0627083,12.40271547
element_1696,2049,285.2611762,3.922184634,238.2216288,369.7660572,1435.13693,10.48511182,0.40642064,3362.557371,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0068734,358.2143134,11.55174385
element_1696,2050,284.8746803,3.941527429,233.1560612,445.9502543,1444.795628,10.68007174,0.465989302,2670.654825,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1388845,430.018136,15.93211831
element_1696,2051,284.8031419,3.982465964,235.5009226,366.9930445,1449.574023,10.6464738,0.422416046,3200.884969,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1003346,357.6198629,9.373181639
element_1696,2052,285.3433834,3.903221071,237.8063938,346.706484,1458.683644,10.45908015,0.395907241,3773.663763,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0043688,337.3859448,9.320539184
element_1696,2053,285.5790411,4.062874969,238.6112453,331.8641221,1479.008781,10.40199741,0.347814922,3883.318255,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.051391,324.5730834,7.291038737
element_1696,2054,285.402099,4.08674988,240.8751223,304.4245105,1503.053491,10.30667099,0.323204673,3392.869927,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0382087,298.8209122,5.60359834
element_1696,2055,285.2996467,3.957073258,238.2242139,399.4134089,1433.180466,10.52271756,0.430552858,3759.274041,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0847032,386.7103317,12.70307716
element_1696,2056,285.6148258,3.959569223,234.6951622,433.5810965,1421.701513,10.66431895,0.439871101,3866.884069,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0899477,417.2427947,16.33830178
