no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2576,2048,273.3317263,4.548177139,231.6613833,1078.437616,858.5421484,14.71387051,1.093026396,950.9994731,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.112481,683.7088183,394.7287977
element_2576,2049,273.0556276,4.58382159,236.6876102,972.3298054,873.0895459,14.85577912,1.064614876,953.0197935,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1204116,662.4257884,309.904017
element_2576,2050,273.2856295,4.608774721,239.3771016,884.9643439,876.7835133,14.67001631,1.052720046,991.053873,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1053941,633.7512966,251.2130473
element_2576,2051,273.6888822,4.553854657,235.2302963,999.2689053,871.73061,14.68744835,1.166285695,963.2083334,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1357226,671.3181231,327.9507822
element_2576,2052,273.2556769,4.615882933,231.2314791,1210.879001,852.5392095,14.84614461,1.096909875,981.0163512,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1256466,710.231356,500.647645
element_2576,2053,273.1152002,4.653964992,235.6250163,1039.971917,852.9495089,14.990416,1.078101807,928.2244564,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0843394,668.5469838,371.4249332
element_2576,2054,273.4987893,4.539738862,234.920615,985.360798,864.0011983,15.01021421,1.133944462,1027.858001,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.142981,664.6288646,320.7319334
element_2576,2055,273.9701043,4.62821763,233.8987125,1076.805514,898.2059732,15.04216344,1.163329365,972.576676,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1607885,707.3073016,369.4982124
element_2576,2056,273.5907227,4.497308728,233.2598673,1028.766385,864.6222637,15.08709268,1.127027933,919.6334165,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1709135,679.7771509,348.9892341
element_2576,2057,273.9701819,4.662838138,238.2686258,999.9283084,877.5164,14.85388498,1.124709107,1120.328431,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.121609,672.6150785,327.3132299
element_2576,2058,273.6228611,4.642125726,238.5486507,1020.993704,864.5223266,14.84124013,1.151238756,1161.447626,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1246846,673.0416635,347.9520405
element_2576,2059,273.7082269,4.513091229,238.2719555,915.9384256,891.1930508,14.70951153,1.160603682,1245.649424,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.130984,652.4825407,263.4558849
