Filename,660448838.4,eps_PPT,eps_PET,eps_n,dRPPT,dRPET,dRCC,dRn,dR,pPPT,pPET,pCC,pn,hisR,dis_n,v_4_LAI,v_4_PPT,v_4_AET,v_4_R,v_7_LAI,v_7_PPT,v_7_AET,v_7_R,v_10_LAI,v_10_PPT,v_10_AET,v_10_R,r_4_LAI,r_4_PPT,r_4_AET,r_4_R,r_7_LAI,r_7_PPT,r_7_AET,r_7_R,r_10_LAI,r_10_PPT,r_10_AET,r_10_R,tree_4,tree_7,tree_10,v_tree_4,v_tree_7,v_tree_10
element_1288,8852.7,3.218306674,-2.218306674,-1.757868708,31.44756826,-54.33350145,-22.88593319,-1.366682287,-24.25261548,-129.6667087,224.0315132,94.36480454,5.635195461,109.2967558,0.02546721,-0.012574093,4.24236092,30.93825255,-26.69589163,0.150468862,56.966617,80.00021496,-23.03359796,0.353727848,95.79897614,124.0311976,-28.23222149,-0.590760006,0.617495054,5.355133356,-24.42514551,7.069375616,8.291751906,13.84731794,-21.07436566,16.61895352,13.94397956,21.46868516,-25.83079552,53.60195759,54.45635053,54.33369776,-1.940011272,-1.085618335,-1.208271103
element_1289,15124.2,3.314570452,-2.314570452,-1.678210068,35.61166197,-58.38408466,-22.77242269,-0.895653901,-23.66807659,-150.4628475,246.6786198,96.21577234,3.78422766,116.0791276,0.017182607,0.235248245,2.651582107,32.11198221,-29.46040012,0.416335043,60.81469026,82.97216006,-22.15746979,0.611880128,106.650743,132.5368398,-25.88609684,9.542221853,0.360789241,5.18889097,-25.37958438,16.88752809,8.274790326,13.40725369,-19.08824632,24.81929645,14.51150261,21.41628028,-22.30038887,58.73938053,59.9473904,60.27580448,-0.487879173,0.720130695,1.04854478
element_129,6857.4,2.489401803,-1.489401803,-2.051082613,11.25517353,-52.65200585,-41.39683231,-12.46881566,-53.86564797,-20.89490047,97.74690889,76.85200842,23.14799158,198.4537231,0.069212307,0.486178196,63.33559084,75.95948745,-12.62389654,0.526060764,-32.40505635,28.78558229,-61.19063875,0.692989624,-14.01399126,57.78090678,-71.79489803,25.12945164,5.554084951,8.064592105,-6.3611286,27.19089141,-2.841695063,3.056155162,-30.83370661,35.81906677,-1.228928268,6.13457858,-36.17714845,34.32031718,34.28873142,36.09632836,3.647766239,3.616180476,5.42377742
element_1290,27169.3,3.118257381,-2.118257381,-1.779018333,33.52142593,-50.70788805,-17.18646212,-0.462865184,-17.64932731,-189.9303319,287.3077663,97.37743441,2.622565587,105.3466286,0.008065183,0.157486288,6.50954266,31.332848,-24.82330536,0.319036691,60.79493437,79.83842458,-19.04349022,0.532881605,106.4619602,125.4718556,-19.00989542,6.949294688,0.944997399,5.369850155,-23.56345495,14.07792397,8.825666847,13.68277715,-18.07698118,23.51411899,15.45519873,21.50347338,-18.04509141,54.41616753,55.14387188,55.37688743,-2.619832155,-1.892127806,-1.659112256
element_1291,4578.9,3.076113427,-2.076113427,-1.694611588,34.76703405,-55.1932529,-20.42621886,1.231542022,-19.19467683,-181.1285199,287.5445801,106.4160602,-6.416060207,118.1932875,-0.020057223,0.157247387,3.494454663,30.62652296,-27.13206831,0.306607282,49.41143425,73.88514052,-24.47370626,0.505680903,109.2587986,129.2116958,-19.9528972,6.887492495,0.478853315,5.007922576,-22.95567616,13.42950996,6.770964683,12.0813931,-20.70651116,22.1490066,14.97198934,21.12816298,-16.88158239,48.65135214,49.48535114,49.69104994,-2.772279501,-1.938280501,-1.732581699
element_1292,7910.2,3.23615582,-2.23615582,-1.690672052,39.81969281,-61.87188001,-22.0521872,0.748841851,-21.30334535,-186.9175576,290.432695,103.5151374,-3.515137357,118.8727406,-0.01324666,0.08818486,12.50524541,40.84515652,-28.33991111,0.229174777,57.40682702,83.49084316,-26.08401613,0.450041622,120.2870117,144.4787796,-24.19176784,4.758672755,1.666542793,6.467981271,-23.84054659,12.36683678,7.650464318,13.22108313,-21.94280707,24.28535706,16.03034933,22.87874793,-20.35098014,34.7433442,35.68417496,36.03809121,-0.781361796,0.159468957,0.513385206
element_1293,6275.1,3.138132586,-2.138132586,-1.641667554,34.49380657,-56.55759049,-22.06378392,-0.813570717,-22.87735463,-150.7770768,247.2208496,96.44377276,3.556227239,124.5693403,0.013524157,0.195371539,-3.113646987,24.53306629,-27.64671328,0.353525976,47.12856503,72.26552328,-25.13695824,0.538472421,105.6666863,130.1901439,-24.52345756,7.60870882,-0.416994266,3.9434693,-22.19383454,13.7680044,6.311679354,11.61603157,-20.17908915,20.97070985,14.15138021,20.92689228,-19.68659182,57.06335999,58.04898136,58.17037157,-2.73426647,-1.748645102,-1.627254896
element_1294,13812.3,3.263786724,-2.263786724,-1.4060765,48.98327037,-73.79799648,-24.81472611,-0.205351711,-25.02007782,-195.7758514,294.9551037,99.17925231,0.82074769,149.0476154,0.003742163,0.118359482,8.52763417,43.4408044,-34.91317024,0.270549416,63.63814807,91.79357012,-28.15542206,0.477286424,130.127521,156.3905771,-26.26305604,4.741045802,1.05272542,6.571928668,-23.42417231,10.83721514,7.856047152,13.88696189,-18.89021974,19.11833979,16.06407433,23.65950012,-17.62058117,51.63901539,52.60121421,52.86879923,-2.048729674,-1.086530858,-0.818945836
element_1295,49859.1,2.386684482,-1.386684482,-0.732113565,102.4661213,-107.3591047,-4.892983389,-0.092202622,-4.985186011,-2055.412197,2153.562665,98.15046777,1.849532231,306.1739218,0.001116867,0.334480224,36.75841776,64.15142291,-27.39300515,0.587766412,111.1462,117.8612341,-6.71503409,0.790449817,178.3260504,177.7805665,0.54548389,12.50913778,4.024236413,10.56421798,-8.946877315,21.9817212,12.16805871,19.40895014,-2.193209027,29.56182448,19.52277135,29.27624317,0.178161447,66.00773474,67.75706859,67.93982047,1.645577288,3.394911141,3.577663017
element_1296,6208.2,2.772256513,-1.772256513,-0.783245386,105.903801,-120.4481074,-14.54430642,-1.842636188,-16.3869426,-646.2694329,735.0248937,88.75546078,11.24453922,276.1265715,0.02906614,0.205572799,49.2081047,78.90599145,-29.69788675,0.371901935,117.555166,135.4379796,-17.88281364,0.575498343,189.7986105,203.1632856,-13.36467506,8.056761613,5.171437765,11.68268602,-10.75517166,14.5754947,12.35424994,20.05271541,-6.476310318,22.55479805,19.94654556,30.08000828,-4.84005396,52.97887737,53.82040313,54.04919383,-1.169316826,-0.327791073,-0.099000366
element_1297,223.9,2.472256394,-1.472256394,-0.558169623,137.9948239,-142.4071792,-4.412355266,0.279145251,-4.133210016,-3338.684059,3445.437775,106.7537156,-6.75371563,365.6277381,-0.004426753,0.271526211,70.15777223,93.8522625,-23.69449026,0.470335704,146.1396799,148.6646342,-2.524954223,0.677071793,213.2565517,212.9601996,0.296352167,9.431723514,6.838709323,14.21434827,-6.480495814,16.33756204,14.24513293,22.51592907,-0.690580599,23.51873847,20.787427,32.25378232,0.081052977,63.36604811,64.54640088,64.41679452,-1.259395501,-0.079042727,-0.20864909
element_1298,41121.9,1.919788058,-0.919788058,-0.357232598,133.9323782,-121.0685977,12.86378047,-15.70502502,-2.841244549,-4713.863093,4261.111483,-452.751611,552.751611,567.3209425,0.17600097,0.315967434,33.23223627,62.46771146,-29.23547519,0.553851145,121.8554799,124.0272383,-2.17175841,0.747853922,197.2328267,191.3234092,5.90941746,13.63822201,2.930885172,11.0261293,-5.153251538,23.90608668,10.74692706,21.89195561,-0.382809491,32.27990201,17.39475979,33.77035271,1.041635698,57.87217075,60.62743522,62.48467266,4.088107356,6.843371826,8.700609268
element_1299,3247.6,2.05127041,-1.05127041,-0.477256113,150.8031332,-134.6526806,16.15045261,-5.338704987,10.81174762,1394.808115,-1245.429373,149.3787422,-49.37874223,476.2437144,0.0570292,0.283744312,74.9112462,89.67130393,-14.76005773,0.512478328,157.242069,143.9735663,13.26850271,0.737002703,221.4395901,201.4219554,20.0176347,9.752416964,6.906076324,14.73714622,-3.099265624,17.61410581,14.49616426,23.66152164,2.786074086,25.33110747,20.41454105,33.10295132,4.203233365,65.63332417,67.41637401,67.97815213,-1.10848807,0.674561777,1.236339887
element_13,477.4,2.647023959,-1.647023959,-5.416600649,1.63565582,-0.476633759,1.159022061,-0.308928543,0.850093518,192.4089273,-56.0683911,136.3405362,-36.3405362,0.937322826,0.069706087,0.022151262,26.22837771,26.21118986,0.017187857,0.090425501,101.587715,100.2704574,1.317257588,0.083918917,104.8883375,103.8929411,0.995396492,20.20443391,17.28651261,17.38256839,1.833717945,82.47819385,66.95409591,66.49671733,140.5340349,76.54345977,69.12945932,68.89905274,106.1956952,3.77153133,3.778479524,3.784837604,1.137726663,1.144674856,1.151032936
element_130,602839.6,2.421209365,-1.421209365,-2.082233096,-4.606791655,-51.16797242,-55.77476408,-15.46940063,-71.24416471,6.466202072,71.82058016,78.28678223,21.71321777,211.5685168,0.079761267,0.402720223,44.46746111,65.1068236,-20.63936256,0.42375142,-42.78416415,28.42866954,-71.21283369,0.57953506,-67.77746862,21.96183542,-89.73930404,20.81713903,3.914555575,7.043272081,-9.755403532,21.90426935,-3.766371726,3.075420415,-33.65946634,29.95693095,-5.966580078,2.37583672,-42.41618999,35.44074521,36.04257333,38.72812806,4.392179984,4.994008102,7.679562827
element_1300,17189.2,1.811439409,-0.811439409,-0.329014212,133.063509,-124.3959502,8.667558789,-3.03212059,5.635438199,2361.191877,-2207.387355,153.8045221,-53.80452207,643.8459359,0.03148462,0.323428091,33.97569503,56.06466667,-22.08897164,0.547703655,119.7161808,109.8847307,9.831450143,0.753102842,195.3271582,174.2978899,21.02926834,13.48730544,2.780583454,9.699015506,-3.430785287,22.83984195,9.797616539,19.00972163,1.526987994,31.40521289,15.98564691,30.15300076,3.266195711,58.35716336,61.13054235,63.12997405,3.685188432,6.458567421,8.45799912
element_1301,7741.9,1.796776631,-0.796776631,-0.367234133,125.5680815,-126.8614338,-1.293352275,-2.130681214,-3.424033488,-3667.256232,3705.029001,37.77276943,62.22723057,655.1502206,0.019165187,0.256936323,36.7521911,62.49612844,-25.74393734,0.476587936,110.5451676,117.7484106,-7.203242967,0.687985475,188.865802,177.2947364,11.57106562,9.707120273,2.948597904,10.56964812,-3.92947091,18.00561465,8.868947394,19.91418185,-1.099479591,25.99226799,15.15254713,29.98494505,1.766169843,61.04017209,63.201695,64.56937295,1.954619924,4.116142833,5.483820784
element_1302,11109.4,1.744685842,-0.744685842,-0.345627094,108.4682976,-123.5225795,-15.05428187,-10.82924159,-25.88352346,-419.0631071,477.2247477,58.16164052,41.83835948,726.7149239,0.090355873,0.251972352,18.6736683,61.53637206,-42.86270376,0.460353044,85.2573594,120.2164402,-34.95908081,0.666062811,170.4520934,177.8066584,-7.354565043,9.711210589,1.42383055,10.52273889,-5.898145525,17.74236469,6.500706287,20.55704891,-4.810563216,25.67057926,12.99663751,30.40499425,-1.012028899,60.51267183,62.55699596,63.91483948,3.422240734,5.466564862,6.824408381
element_1303,108812.4,1.770564609,-0.770564609,-0.362672288,104.3554957,-112.1664823,-7.810986627,3.593017534,-4.217969093,-2474.069709,2659.2533,185.1835908,-85.18359085,653.7286458,-0.032505907,0.279299486,-1.214554567,52.98863043,-54.20318499,0.482190792,73.99806143,95.83083472,-21.83277328,0.651868662,165.3287762,150.1937676,15.13500865,12.77606086,-0.097920877,9.032961241,-8.291388994,22.05696471,5.965936241,16.33626325,-3.339730242,29.81857864,13.32928078,25.60350155,2.315182109,50.22680256,51.82069189,52.89958739,2.097741589,3.691630915,4.770526419
element_1304,6557.6,1.953192178,-0.953192178,-0.285366777,84.88427057,-110.8169691,-25.93269852,0.879985523,-25.052713,-338.8226679,442.3352038,103.5125358,-3.512535839,569.3832476,-0.01537974,0.26760875,-42.74702213,38.07223385,-80.81925598,0.50468606,34.03592839,91.19304099,-57.1571126,0.673605326,124.2036392,149.9344009,-25.73076173,15.62929806,-3.797876238,6.84546255,-14.19417524,29.47545194,3.023935639,16.39668818,-10.03842541,39.3409349,11.03492188,26.95850027,-4.519058444,54.33689454,57.25376897,60.10132106,6.657362692,9.57423712,12.42178921
element_1305,45412.9,1.999937427,-0.999937427,-0.34185735,84.03266666,-100.0275275,-15.99486081,0.089472856,-15.90538796,-528.3283054,628.8908371,100.5625317,-0.562531743,497.7782683,-0.001452073,0.26655466,-22.63172636,41.57218726,-64.20391362,0.460756694,56.52305729,89.9021408,-33.37908351,0.592167531,128.1370113,136.1946182,-8.057606917,20.12178803,-2.167107839,7.60628746,-12.89809494,34.78179117,5.412382537,16.44901487,-6.705612847,44.70178659,12.26979848,24.91895387,-1.61871408,42.52014103,43.74330295,44.97346986,3.837116933,5.060278853,6.290445761
element_1306,74795.9,2.355213704,-1.355213704,-0.660904315,58.7364034,-79.59009776,-20.85369436,1.566909502,-19.28678485,-304.5422233,412.6664883,108.124265,-8.124264953,260.7418844,-0.026983887,0.226076539,13.1187314,37.55724084,-24.43850943,0.452016487,59.09946395,75.63724261,-16.53777865,0.589659838,100.8980823,119.2387341,-18.34065182,20.90254458,1.805793979,8.064026259,-9.372682679,41.79246023,8.135043922,16.24029606,-6.342586153,54.51866477,13.88862565,25.60210126,-7.034025955,34.06279538,35.38688328,36.49111614,4.416499737,5.740587636,6.844820493
element_1307,17831.6,2.381784913,-1.381784913,-0.717128235,83.97990239,-83.59110257,0.388799823,6.025350687,6.414150511,1309.29111,-1303.229515,6.061594947,93.93840505,219.9384962,-0.105313013,0.305820177,53.10558037,47.26595733,5.839623037,0.544562414,82.37244099,86.48628495,-4.113843963,0.714134239,137.0073669,127.9161392,9.091227667,23.28885342,7.898420867,10.44739856,2.655116379,41.46957984,12.25129642,19.11643685,-1.870451983,54.38283305,20.37717765,28.27385635,4.133531794,44.20187874,46.51509366,48.40758899,4.100569734,6.413784659,8.306279984
element_1308,9070,2.486864915,-1.486864915,-0.809949644,58.93575937,-81.50459028,-22.56883091,0.068882664,-22.49994825,-261.9373107,362.2434566,100.3061459,-0.306145877,212.8749887,-0.00122823,0.273853234,34.01274417,47.74130744,-13.72856328,0.489969238,64.39165305,86.04005319,-21.64840015,0.642832343,97.52815536,124.4401315,-26.91197612,28.17535822,5.262654545,11.01479406,-6.44911991,50.41042816,9.96306043,19.85101619,-10.16953672,66.13773098,15.09013761,28.7106176,-12.64215035,32.5666381,33.32069484,34.22279568,2.793027931,3.547084674,4.449185506
element_1309,26402.9,2.48709791,-1.48709791,-0.815005564,71.19801176,-82.25289694,-11.05488519,-1.499847677,-12.55473287,-567.1009692,655.1544969,88.05352776,11.94647224,210.6786999,0.025066303,0.3501425,43.51051298,48.36690344,-4.85639046,0.602667233,70.80420372,81.96458037,-11.16037665,0.789519908,120.2232693,136.9375396,-16.71427029,24.32318243,6.604847511,10.79407193,-2.305116968,41.86519793,10.74799943,18.29208639,-5.29734456,54.84520382,18.24975866,30.56043591,-7.933535899,46.11956421,48.24636806,50.35468032,2.432323055,4.559126903,6.667439165
element_131,10226.1,2.630561841,-1.630561841,-2.19920821,6.042113498,-46.83889175,-40.79677825,24.90060286,-15.89617539,-38.00985676,294.6551015,256.6452448,-156.6452448,136.2009821,-0.177468077,0.463614042,60.12046323,37.98483397,22.13562927,0.510899542,-37.12390993,-20.94871225,-16.17519782,0.665720557,-28.28538411,4.862147133,-33.14753138,24.1249071,5.334601444,3.833793641,16.25218036,26.58548464,-3.294074145,-2.114344895,-11.87597737,34.64184673,-2.509815174,0.490734507,-24.33721906,34.13314076,34.218584,35.96915746,3.829188363,3.914631608,5.665205065
element_1310,34543.5,2.51604578,-1.51604578,-0.901726291,63.07437957,-76.99321353,-13.91883395,-0.642143729,-14.56097768,-433.1740694,528.7640378,95.58996832,4.410031683,184.7635631,0.011119587,0.341409313,27.20573596,40.55066061,-13.34492465,0.570940862,70.5809041,84.53577362,-13.95486952,0.748075199,105.7819451,126.8461221,-21.06417698,31.70409611,4.531688082,9.757586561,-7.222703667,53.01895188,11.75673551,20.34159533,-7.552825505,69.46807564,17.62020997,30.52261043,-11.40061202,32.74499552,34.03790717,35.38533724,3.792498981,5.085410622,6.4328407
element_1311,14246.3,2.497973575,-1.497973575,-0.914356238,67.46084762,-79.68798482,-12.2271372,6.145958944,-6.081178258,-1109.338433,1310.403699,201.0652654,-101.0652654,179.3692878,-0.105947463,0.374498478,29.44446313,40.62967706,-11.18521394,0.631467386,78.4612706,79.26727507,-0.806004477,0.807380661,108.6079788,127.5258488,-18.91786993,27.76454647,4.865403797,9.541716901,-6.235857918,46.81569248,12.96494225,18.61560202,-0.449354784,59.85754066,17.94638504,29.94893473,-10.54688356,39.66244058,41.92057467,43.88048802,5.99384514,8.251979234,10.21189258
element_1312,12523,2.646306014,-1.646306014,-0.945836193,71.66225511,-83.50475566,-11.84250055,-6.247913467,-18.09041402,-396.1338586,461.5967084,65.46284978,34.53715022,183.3015323,0.106587217,0.417919519,34.99565838,37.26471745,-2.269059063,0.686954966,86.63252682,99.78778497,-13.15525814,0.874256826,110.6467993,141.3312028,-30.68440355,26.22906598,5.625604473,8.492866915,-1.237883304,43.11401197,13.92630837,22.742273,-7.176840248,54.86927255,17.78663862,32.21028305,-16.73985109,44.49645988,46.50779254,48.87453365,5.577782875,7.589115534,9.955856639
element_1313,10012.5,2.609488622,-1.609488622,-0.93661243,67.61677948,-83.87195969,-16.25518021,-3.075669061,-19.33084927,-349.7869056,433.8762282,84.08932262,15.91067738,191.3810028,0.051657253,0.475699539,32.06140321,42.5584465,-10.49704329,0.769406356,76.4748785,96.75385579,-20.27897729,0.963187873,112.0838045,140.1505088,-28.06670431,29.04089231,4.991137605,9.436763052,-5.484893035,46.97134497,11.90517581,21.45386607,-10.59612866,58.80147663,17.44857167,31.07649015,-14.66535544,51.70045158,54.31985393,56.71674977,5.431880221,8.051282572,10.44817842
element_1314,11886,2.613342198,-1.613342198,-0.927222522,65.70367123,-82.70642082,-17.00274958,-5.264791092,-22.26754067,-295.064786,371.4214427,76.35665667,23.64334333,195.9981224,0.087335057,0.480205259,32.82592079,42.93004291,-10.10412212,0.762008287,72.67989962,94.63499861,-21.95509899,0.958675494,110.4755185,139.0585079,-28.58298942,29.93679776,5.04591199,9.444582904,-5.155213732,47.50486909,11.1721581,20.8196412,-11.20168843,59.76543121,16.98199867,30.59278578,-14.58329757,52.62776288,55.01857819,57.43479782,4.221670354,6.61248566,9.028705293
element_1315,12478.1,2.550933134,-1.550933134,-0.873337239,67.54168498,-81.90235167,-14.36066669,1.178176589,-13.1824901,-512.3590797,621.2965155,108.9374358,-8.937435791,200.0351197,-0.019635907,0.404686036,37.38204491,34.9877439,2.394301013,0.664105957,66.92189147,83.26992654,-16.34803507,0.859618338,115.8738975,134.9651448,-19.09124733,25.80332044,5.658461785,7.596047773,1.196940326,42.34427993,10.12986225,18.07839745,-8.17258244,54.81040966,17.53965098,29.30173751,-9.54394776,51.17436105,53.59860966,55.93866269,1.978982902,4.403231514,6.743284549
element_1316,1845.7,2.425782747,-1.425782747,-0.865312491,73.08273976,-83.03686827,-9.954128509,3.190691116,-6.763437393,-1080.556166,1227.73175,147.1755844,-47.17558441,211.0120221,-0.048582613,0.476418287,40.12838884,52.69641814,-12.5680293,0.754334149,78.54094983,93.85714031,-15.31619048,0.962497287,121.8130281,133.4142722,-11.60124408,27.44703756,5.907339389,11.25306221,-5.956072631,43.45810872,11.56209008,20.04273299,-7.258444482,55.4506405,17.93221507,28.48996492,-5.497906688,56.87272293,59.20471769,60.51404098,2.311564714,4.643559481,5.952882769
element_1317,10344.3,2.409644084,-1.409644084,-0.858187451,74.75108468,-84.83559573,-10.08451104,13.01083209,2.926321044,2554.438954,-2899.052921,-344.6139672,444.6139672,210.030148,-0.193791027,0.521644134,40.26401518,42.2453459,-1.981330727,0.825100791,83.71030679,84.11582788,-0.405521097,1.047097423,123.8481172,126.6249095,-2.776792327,28.09867949,5.77812521,8.6780814,-0.943355392,44.44455748,12.01292598,17.27915788,-0.193077566,56.40254147,17.77294005,26.01141613,-1.322092258,63.20927106,65.34101751,66.33670384,3.60094723,5.732693681,6.728380017
element_1318,13935.4,2.515846652,-1.515846652,-0.908274005,78.99807603,-89.26272587,-10.26464984,3.857509499,-6.407140337,-1232.969342,1393.175756,160.206415,-60.20641497,205.3084076,-0.057936583,0.601880775,48.10716769,51.53765767,-3.43048998,0.950689957,97.20842773,100.50187,-3.29344232,1.195986145,126.2291594,142.6288313,-16.39967191,30.09390586,6.911853223,10.50285791,-1.670896005,47.53428797,13.96653382,20.48127346,-1.604143911,59.79904318,18.13612116,29.06632579,-7.987822856,65.8440294,67.81053703,68.98641977,5.155790299,7.122297934,8.298180676
element_1319,41492,2.42278323,-1.42278323,-0.889932868,76.76662066,-87.12698795,-10.36036729,6.139166968,-4.221200321,-1818.596959,2064.033481,245.4365228,-145.4365228,220.3676107,-0.08335225,0.56674999,41.07527723,50.03309138,-8.957814157,0.904957396,91.53014383,95.23927947,-3.709135647,1.156871417,126.8541741,138.4676022,-11.61342806,26.19069119,5.658700767,9.89753509,-4.064941362,41.81995611,12.60957272,18.84021324,-1.683158262,53.46142489,17.47595782,27.39163049,-5.270024946,70.66415633,72.28904195,73.1288293,4.996258354,6.621143971,7.460931319
element_132,10478.1,2.229550591,-1.229550591,-1.468522072,71.06846684,-88.39334963,-17.32488278,21.80986267,4.484979888,1584.588306,-1970.87505,-386.2867441,486.2867441,308.6589724,-0.083198377,0.60712944,96.79923533,67.21850532,29.58073018,0.677787708,62.06522503,79.86619282,-17.80096777,0.940961631,85.27041913,119.4669484,-34.19652915,23.21798485,7.01758934,6.277871948,9.583628802,25.92011473,4.499501056,7.459102655,-5.767195956,35.98447291,6.181792472,11.15761501,-11.07906532,42.22227836,45.33543131,47.92524647,0.760721377,3.873874321,6.463689487
element_1320,1647.9,2.884870033,-1.884870033,-0.984332013,78.80684976,-97.38068876,-18.573839,-2.569210097,-21.1430491,-372.7317162,460.5801572,87.84844094,12.15155906,188.2441608,0.048669467,0.605255687,48.50572454,60.69462433,-12.18889979,0.986640309,102.4515191,117.047163,-14.59564386,1.278744969,128.7787831,161.5639542,-32.78517108,26.29630143,6.789824404,11.53573651,-6.475048013,42.86616632,14.34114904,22.2462079,-7.753570576,55.55712051,18.02643569,30.70715446,-17.41630176,72.92226767,74.79706796,75.94061317,7.015661113,8.890461398,10.03400661
element_1321,31323.9,2.538737681,-1.538737681,-0.961919323,79.02367689,-93.92230897,-14.89863208,0.000915604,-14.89771648,-530.4415412,630.4476871,100.0061459,-0.006145937,216.9965888,-1.24E-05,0.500535261,41.76623412,54.74280507,-12.97657095,0.823599894,93.82647401,107.6060774,-13.77960339,1.094690899,123.6568022,152.6011923,-28.94439009,21.24241498,5.627154013,10.42263456,-5.980080621,34.95308344,12.64121678,20.48741967,-6.350147471,46.45802238,16.66024925,29.05416444,-13.3386383,76.82265986,78.36577887,79.17751448,6.052500334,7.595619344,8.407354954
element_1322,10087.8,2.527030907,-1.527030907,-0.989351508,73.31765018,-90.35042153,-17.03277135,3.556078726,-13.47669263,-544.0329627,670.4198428,126.3868801,-26.38688011,205.2935081,-0.04873001,0.464637115,39.20757704,48.87772695,-9.670149913,0.788326344,89.04934479,100.6210156,-11.57167076,1.043604269,115.9140186,142.8136523,-26.89963372,19.94259405,5.505897019,9.644229101,-4.710402196,33.83559286,12.5051472,19.85387183,-5.636647195,44.79232417,16.27773756,28.17904325,-13.10301235,74.39557198,76.05415246,77.05888388,5.472194029,7.130774507,8.135505932
element_1323,1047.7,2.93711451,-1.93711451,-1.087138267,65.48863865,-91.68433102,-26.19569236,-2.753277558,-28.94896992,-226.2209634,316.7101671,90.48920371,9.510796293,180.4297039,0.050269017,0.326707051,32.34292938,52.55996635,-20.21703697,0.621832046,76.77279123,103.8470466,-27.07425537,0.872865709,102.97713,148.327108,-45.34997799,14.51678393,4.530754045,9.853329305,-11.20493828,27.63026212,10.75470408,19.46803277,-15.00543135,38.78460183,14.42553465,27.80663577,-25.13443019,78.72985377,80.21909664,81.23992576,5.911457942,7.400700814,8.421529929
element_1324,63771.5,2.585599839,-1.585599839,-1.044583624,71.48834887,-92.73321456,-21.24486569,-6.236333586,-27.48119927,-260.1354772,337.4423861,77.3069089,22.6930911,215.0245288,0.079730907,0.324424696,41.38628143,58.90417296,-17.51789153,0.631189857,78.41993355,106.4254952,-28.00556167,0.909790026,110.2979953,154.1005601,-43.80256486,14.42496451,5.569160457,11.1537973,-8.146927065,28.06472931,10.55260772,20.15219537,-13.02435672,40.4521881,14.84229103,29.17970537,-20.37096192,84.14819314,85.23088857,85.59275351,3.295013692,4.37770912,4.739574067
element_1325,12788.4,2.605215058,-1.605215058,-1.003467336,70.39125309,-88.53870888,-18.14745579,2.658697416,-15.48875837,-454.4667262,571.6320622,117.165336,-17.165336,193.002095,-0.040577397,0.367476693,36.49120989,51.0984462,-14.60723631,0.683887235,83.30820919,99.8727621,-16.56455291,0.924914532,110.6909913,137.8208006,-27.12980932,16.06031584,5.300179252,10.31275123,-7.568434067,29.88882074,12.1001316,20.15644362,-8.582576737,40.4227528,16.07735389,27.81516339,-14.05674343,72.23967103,73.57202184,74.54415299,3.90800624,5.240357054,6.212488203
element_1326,346666.1,2.870314204,-1.870314204,-1.017623075,71.33372785,-93.99679214,-22.66306429,-0.527372798,-23.19043709,-307.5997558,405.3256598,97.72590402,2.274095983,182.3305519,0.00989627,0.260162882,36.58310662,52.61166192,-16.0285553,0.571768332,86.17749387,105.3750094,-19.19751553,0.81671425,112.4455609,150.6679895,-38.22242862,11.51772343,5.273220578,10.28732701,-8.790932253,25.3128712,12.42193395,20.60431358,-10.52896255,36.15692137,16.20830761,29.46059526,-20.96326052,78.1035443,79.88822,81.2738942,3.90284579,5.687521487,7.073195683
element_1327,41003.7,2.469816323,-1.469816323,-0.915242785,84.6675247,-96.92741291,-12.25988821,-0.976385987,-13.2362742,-639.6628191,732.2862268,92.62340767,7.376592328,226.1655909,0.0128234,0.318801065,55.69302335,59.37674996,-3.683726607,0.688544499,96.62237018,111.2091046,-14.58673446,1.012277035,129.0355606,155.3858061,-26.3502455,12.90908305,7.602082866,11.72441989,-1.628774117,27.88095489,13.18892782,21.95913787,-6.449581652,40.98972598,17.61331968,30.68218515,-11.65086404,83.19958688,85.5955011,86.84895841,1.905295191,4.301209409,5.55466672
element_1328,300756.8,2.403658514,-1.403658514,-0.969937865,75.11238714,-90.80480997,-15.69242282,-1.028199931,-16.72062275,-449.2200335,543.0707414,93.85070792,6.149292083,226.7260585,0.011947203,0.252486167,42.64531684,53.27318288,-10.62786604,0.579775849,82.6568224,98.72059551,-16.06377311,0.873761513,113.7504438,145.4630243,-31.71258056,10.77958258,5.841380928,10.58416003,-4.687536188,24.75280814,11.32199317,19.61351893,-7.085102267,37.30416008,15.58107014,28.90016787,-13.9871794,83.50161732,85.3336697,86.22186968,2.368905925,4.200958302,5.089158287
element_1329,230073.6,2.372697685,-1.372697685,-0.912876694,89.19325824,-101.5328514,-12.33959315,-2.807083828,-15.14667698,-588.8635399,670.3308688,81.46732889,18.53267111,247.8827615,0.031731823,0.364885968,64.44595106,68.95085439,-4.50490333,0.731461816,96.33245359,115.7276436,-19.39519,1.077162831,136.6989264,164.5827208,-27.88379438,13.91273438,8.436314584,13.36183255,-1.817352406,27.88990221,12.61042579,22.42660237,-7.824339976,41.07113365,17.89460979,31.894119,-11.24878318,85.24561088,87.40417676,88.39555017,1.62626391,3.784829797,4.776203203
