no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_4640,2052,257.8052223,6.379131201,116.4706835,339.9831946,274.8913545,19.00149206,4.28E-06,257.3135452,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.113977,217.6553099,122.3278847
element_4640,2053,257.9476504,6.356888549,115.7679694,354.5766064,278.0746036,19.00917266,4.42E-06,694.9111986,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1064544,222.5079114,132.068695
element_4640,2054,257.6364938,6.313243526,116.0801046,333.33285,265.6059639,18.99657637,3.92E-06,580.3790714,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.110456,211.3810088,121.9518412
element_4640,2055,257.8254618,6.234191933,117.4849093,300.3134662,287.2341495,18.99906027,1.09E-05,-159.3634889,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9661807,206.3430908,93.97037535
element_4640,2056,258.2735972,6.308959953,117.2954451,413.6097422,283.0567429,19.00087076,1.83E-05,158.7031133,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9786022,232.8025169,180.8072253
element_4640,2057,257.4600584,6.449123464,117.8408921,345.3636447,283.4290915,19.00922144,6.23E-06,1072.627233,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1027122,222.7259631,122.6376816
element_4640,2058,257.7012626,6.257329257,117.7919716,354.291596,272.129667,19.00706046,1.08E-05,-43.87400794,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9684371,214.6758923,139.6157037
element_4640,2059,258.0128327,6.363319736,116.1365706,366.6494141,281.2855085,19.03010543,6.60E-06,518.6210849,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.114953,227.1974587,139.4519554
element_4640,2060,258.0283359,6.341609592,113.6756025,360.8063465,279.1403644,19.01789672,8.86E-06,694.6018467,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1053681,224.454867,136.3514795
element_4640,2061,258.2985796,6.35114887,114.9031155,320.5471873,282.4036536,19.01035234,8.46E-06,618.5219416,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1160994,215.9164598,104.6307275
element_4640,2062,258.6153193,6.26097903,117.2948818,355.1591038,287.9328725,19.00971557,7.24E-06,442.4518659,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.112588,227.6955716,127.4635322
element_4640,2063,258.7442565,6.30543832,115.6502003,351.3156211,288.2876994,19.01618485,1.66E-05,97.52740167,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9907008,222.5080185,128.8076026
element_4640,2064,258.6397868,6.392756497,116.3864753,362.4449285,287.1568837,19.017584,1.04E-05,2188.707592,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0640435,227.4146655,135.030263
element_4640,2065,258.5500104,6.27219261,116.4633553,400.1537583,301.8891311,19.00360273,1.51E-05,-455.7999734,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9677519,239.7064447,160.4473136
element_4640,2066,258.4229758,6.478268889,115.0843542,373.019439,301.8338321,19.01740874,1.26E-05,381.2469314,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0977435,238.3323409,134.6870981
element_4640,2067,259.0875247,6.307120845,115.6067511,338.0924364,298.2453149,19.0100413,1.61E-05,-111.1807401,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.970949,222.5320976,115.5603388
element_4640,2068,259.1179242,6.181752609,113.2566635,388.692671,304.6169888,19.01496168,1.00E-05,1124.535299,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.083765,242.9778576,145.7148134
