no,date,R,PPT,PET,tas,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,Cluster,n
ES_0000029,2002,948.9,1056.78,868.61,13.77000065,748.7325073,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,135.4282349,3.496302128,3.300825146,148.7520874,33805.48398,10,2.982275418
ES_0000029,2003,853.16,1098.34,887.09,13.77000065,755.1800171,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,133.7667755,3.328645706,3.316833447,149.1899017,35151.25039,10,2.74679302
ES_0000029,2004,844.21,1091.18,895.3,13.77000065,757.1912598,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,130.4529205,3.274374962,3.366700098,149.5597992,36654.39922,10,2.737140446
ES_0000029,2005,853.16,1057.39,906.42,13.77000065,739.1700195,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,126.8585449,3.280624866,3.362679248,150.6600067,38203.38359,10,2.534058448
ES_0000029,2006,915.11,1055.65,915.61,13.77000065,745.2237671,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,129.8397949,3.300051928,3.400085498,151.021048,40048.38672,10,2.561357303
ES_0000029,2007,996.76,1041.01,906.88,13.77000065,736.3087646,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,129.0506256,3.343853951,3.458031299,150.2568817,41648.52734,10,2.555067594
ES_0000029,2008,1109.61,1080.09,889.25,13.77000065,740.5537598,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,132.8923981,3.380260468,3.491214648,148.9195892,42422.88359,10,2.585391623
ES_0000029,2009,1055.89,1084.27,900.5,13.77000065,744.8150146,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,132.2293762,3.42541647,3.521947949,149.0617767,42428.575,10,2.550432247
ES_0000029,2010,1041.81,1106.94,906.13,13.77000065,770.8287598,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,133.7685394,3.539218426,3.549772949,147.0205261,42097.27422,10,2.795155939
ES_0000029,2011,929.19,1083.02,904.33,13.77000065,757.0537598,-3.3271,43.3562,117.2765,372.2826149,3.78739653,22.25596506,17.046875,48.09375,33.4107132,0.216299959,130.6571838,3.225468636,3.61340835,146.6641724,40536.6875,10,2.696389103
ES_0000030,1989,1228.93,959.01,826.37,13.53666725,662.1475708,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,131.9014847,3.239815235,2.549982471,149.7877808,16904.54746,10,2.39525117
ES_0000030,1990,1210.07,960.25,832.96,13.53666725,668.1947021,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,131.5547836,3.262259245,2.567626807,150.3989655,18014.2793,10,2.428679191
ES_0000030,1991,1194.47,946.06,834.21,13.53666725,673.6844849,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,134.0511551,3.290611506,2.551894775,150.8835602,19231.29238,10,2.552040183
ES_0000030,1992,1332.05,981.79,826.98,13.53666725,681.0675781,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,139.0419388,3.20809269,2.562436377,151.3079712,20589.40078,10,2.5618702
ES_0000030,1993,1333.62,983.77,833.79,13.53666725,690.4222534,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,141.2748978,3.262129784,2.586764746,151.4894501,21298.62617,10,2.641357932
ES_0000030,1994,1399.94,1019.78,820.96,13.53666725,698.4235962,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,149.305896,3.369185448,2.6041,150.5787445,22018.43164,10,2.725863999
ES_0000030,1995,1405.79,1011.41,831.05,13.53666725,701.9484619,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,144.9320404,3.382832766,2.622153369,151.0110382,22751.48359,10,2.72857965
ES_0000030,1996,1432.46,1071.12,847.44,13.53666725,731.0626831,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,144.2908905,3.345870256,2.67768999,151.6122253,23556.89258,10,2.819447003
ES_0000030,1997,1239.33,1097.35,863.27,13.53666725,744.2875854,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,143.1662598,3.151926041,2.712684326,152.2625214,24147.59805,10,2.788644656
ES_0000030,1998,1261.44,1074.18,871.8,13.53666725,734.6493408,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,139.0630005,3.381221533,2.739168018,152.5104095,25230.92148,10,2.652962634
ES_0000030,1999,1279.65,1077.7,875.68,13.53666725,740.9088867,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,138.1131866,3.431018353,2.724947705,152.2480377,26383.98203,10,2.701814531
ES_0000030,2000,1277.94,1113.68,860.65,13.53666725,745.9591187,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,144.3341858,3.420481443,2.724768994,151.4097443,27637.53516,10,2.780661629
ES_0000030,2001,1146.35,1048.44,853.95,13.53666725,727.7355591,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,138.9530365,3.460351467,2.713581445,151.3317444,28898.96484,10,2.794753754
ES_0000030,2002,1194.47,1001.18,850.11,13.53666725,720,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,134.0017731,3.45253706,2.711546777,150.997406,30277.95586,10,2.90920494
ES_0000030,2003,1129.44,1041.33,866.99,13.53666725,725.5017944,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,132.6598145,3.290537119,2.689645068,151.4107391,31629.2125,10,2.679948328
ES_0000030,2004,1186.66,1032.99,874.74,13.53666725,726.7991333,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,129.2130737,3.236796141,2.703138379,151.7174103,33043.66367,10,2.673625595
ES_0000030,2005,1294.6,998.74,884.77,13.53666725,707.6942505,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,126.0942261,3.23699975,2.661615039,152.8225952,34547.35352,10,2.481173722
ES_0000030,2006,1289.4,998.95,893.5,13.53666725,714.3484741,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,129.4232269,3.267222166,2.638322998,153.1807404,36603.63633,10,2.514540361
ES_0000030,2007,1351.82,983.64,885.57,13.53666725,705.1706909,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,129.5176361,3.305074453,2.65429834,152.4523346,38735.91094,10,2.503568743
ES_0000030,2008,1498.31,1019.23,869.12,13.53666725,709.2106812,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,132.3868927,3.330907106,2.668708008,151.1864838,40087.46797,10,2.520110326
ES_0000030,2009,1442.2,1023.14,879.45,13.53666725,711.158252,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,131.8651886,3.390259027,2.700065674,151.3872955,40559.45547,10,2.466282766
ES_0000030,2010,1447.4,1047.58,884.01,13.53666725,736.6826782,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,133.316037,3.496481657,2.741302979,149.2399231,40261.88047,10,2.690952012
ES_0000030,2011,1455.86,1024.51,882.46,13.53666725,724.003125,-3.4354,43.3312,475.2044,546.9852194,4.552938002,27.71450093,20.37249947,43.17750168,34.2485733,1.263521413,130.4760361,3.18085146,2.82445,148.8747406,38620.69922,10,2.612529906
ES_0000031,1989,887.19,959.81,828.23,13.30333424,668.6090454,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,137.675589,3.217875004,2.07393252,149.2620911,16869.90469,10,2.465395403
ES_0000031,1990,871.99,958.74,834.75,13.30333424,673.9820435,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,137.2233398,3.253000259,2.07640752,149.9256805,18138.52852,10,2.500460069
ES_0000031,1991,799.8,943.25,836.08,13.30333424,679.5950317,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,139.4074219,3.267999649,2.059251636,150.4556763,19573.65625,10,2.638005358
ES_0000031,1992,826.75,977.02,828.2,13.30333424,684.7580322,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,144.4245911,3.174833059,2.066809106,150.8645935,21225.87148,10,2.626356745
ES_0000031,1993,864.39,982.61,834.65,13.30333424,694.4340332,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,146.8313354,3.245041609,2.081096558,150.9537567,22255.9668,10,2.701342346
ES_0000031,1994,925.18,1012.46,821.41,13.30333424,700.8890381,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,154.8921692,3.353749752,2.095374097,149.9545898,23349.06406,10,2.792965403
ES_0000031,1995,904.29,1004.7,830.96,13.30333424,705.3000244,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,150.6166687,3.354833603,2.129895776,150.3453369,24383.35742,10,2.813556379
ES_0000031,1996,969.63,1065.34,847.11,13.30333424,734.4050293,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,150.3483337,3.319541454,2.173368311,150.9037537,25517.58828,10,2.904503249
ES_0000031,1997,908.08,1087.04,863.28,13.30333424,747.7720093,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,148.47883,3.140583515,2.199842432,151.5280029,26423.3625,10,2.887519481
ES_0000031,1998,961.28,1061.58,871.68,13.30333424,737.3570068,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,143.7677521,3.358208418,2.22841665,151.8053375,27866.6707,10,2.742551497
ES_0000031,1999,934.68,1066.78,875.61,13.30333424,743.622998,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,143.0721649,3.408583164,2.216782471,151.6032532,29409.43398,10,2.786987049
ES_0000031,2000,1102.97,1102.84,861.02,13.30333424,747.8300171,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,149.1537476,3.399708271,2.205394141,150.790921,47057.525,10,2.84863666
ES_0000031,2001,984.08,1038.08,854.84,13.30333424,729.7950073,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,143.4268295,3.445250034,2.197135791,150.7265015,66462.63008,10,2.865200525
ES_0000031,2002,1008.77,993.63,851.11,13.30333424,721.6250244,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,137.37733,3.426000118,2.19583916,150.4289185,88716.9668,10,2.966792766
ES_0000031,2003,927.08,1030.92,867.83,13.30333424,727.1320313,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,135.917247,3.260041714,2.16755249,150.8409149,108079.7563,10,2.740503658
ES_0000031,2004,962.01,1020.23,875.4,13.30333424,729.2680176,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,132.2315018,3.212291718,2.148344971,151.1202454,129293.5766,10,2.759738068
ES_0000031,2005,875.79,983.96,885.58,13.30333424,711.4360107,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,129.1427505,3.210666656,2.083652466,152.2373291,135656.8844,10,2.585862019
ES_0000031,2006,896.69,986.04,893.9,13.30333424,717.9200195,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,132.6984161,3.241499662,2.034905859,152.6044952,129488.4813,10,2.614160877
ES_0000031,2007,887.19,969.83,885.83,13.30333424,709.7010254,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,134.487085,3.286957979,2.016265088,151.9044128,118859.7063,10,2.622629288
ES_0000031,2008,998.2,1003.8,869.58,13.30333424,712.6560181,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,137.0307526,3.306916714,2.020850098,150.7229187,109922.3703,10,2.624964248
ES_0000031,2009,953.68,1008.71,880.05,13.30333424,714.0670288,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,136.28992,3.370333433,2.045366797,150.9424194,97931.93125,10,2.554812473
ES_0000031,2010,889.09,1033.02,884.41,13.30333424,738.0610107,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,137.6920898,3.470583439,2.069723438,148.7602509,84497.41563,10,2.769637892
ES_0000031,2011,868.19,1009.24,882.8,13.30333424,726.7240234,-3.7104,43.3562,158.5951,553.17608,3.78709693,27.13637886,20.53125,42.45624924,34.81428528,0.808733103,134.5420929,3.153083324,2.142481714,148.4085876,79848.225,10,2.713598753
ES_0000032,1989,721.71,875.25,826.49,13.28750038,647.4312866,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,137.3554596,3.025902748,2.218474707,151.6315979,22630.61055,10,2.550309054
ES_0000032,1990,686.37,872.57,832.82,13.28750038,652.3212891,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,136.97789,3.050989151,2.236646387,152.246875,24464.68945,10,2.597149494
ES_0000032,1991,684.61,859.01,834.58,13.28750038,658.0737915,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,138.564624,3.073246717,2.225446387,152.7144104,26496.40625,10,2.753303533
ES_0000032,1992,752.91,883.4,827.41,13.28750038,664.2562744,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,142.8994141,2.976510286,2.222266602,153.1983704,28588.8582,10,2.762724556
ES_0000032,1993,760.57,886.92,834.21,13.28750038,674.3466797,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,145.4115967,3.048610926,2.23355293,153.2695526,32599.33438,10,2.863847992
ES_0000032,1994,788.84,906.55,821.91,13.28750038,681.580835,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,152.900174,3.163471937,2.251768164,152.3718079,36933.91016,10,2.979245583
ES_0000032,1995,777.36,902.71,831.59,13.28750038,683.387085,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,148.3858337,3.162117958,2.26813335,152.7853149,43065.30469,10,2.95169259
ES_0000032,1996,792.77,960.22,846.52,13.28750038,709.3695801,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,148.3204163,3.126423597,2.303286035,153.2817719,47990.45313,10,2.963151442
ES_0000032,1997,688.14,985.85,861.45,13.28750038,722.3366699,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,145.6237518,2.951423407,2.343983057,153.7603119,52804.45156,10,2.925175064
ES_0000032,1998,725.24,961.97,869.33,13.28750038,711.1087646,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,140.8306976,3.152482986,2.367727734,154.0579834,55641.80781,10,2.795437532
ES_0000032,1999,785.31,967.71,873.31,13.28750038,717.6558594,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,140.5348297,3.216926813,2.351390771,153.8419434,59642.92656,10,2.842026834
ES_0000032,2000,788.35,999.01,858.97,13.28750038,723.8092041,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,146.5966339,3.207169771,2.34855957,153.0655548,61354.33203,10,2.906269747
ES_0000032,2001,730.54,942.16,853.11,13.28750038,706.2229614,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,140.7983719,3.266111135,2.355229785,153.0626373,66476.36172,10,2.94982782
ES_0000032,2002,764.11,901.47,849.52,13.28750038,692.7183838,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,132.0629868,3.227708101,2.345273828,152.8444427,72476.45156,10,2.982382558
ES_0000032,2003,755.27,940.8,865.36,13.28750038,697.4321289,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,131.6436813,3.063385248,2.325585986,153.221701,78081.91563,10,2.716459425
ES_0000032,2004,791,930.53,872.56,13.28750038,697.6496094,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,127.8745499,3.016649246,2.3578354,153.4579498,82249.22813,10,2.723897011
ES_0000032,2005,870.99,895.08,882.77,13.28750038,679.7425049,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,125.5484726,3.013211489,2.345130322,154.6048615,87287.43281,10,2.584317189
ES_0000032,2006,857.74,898.3,891.25,13.28750038,687.9116577,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,129.4657288,3.054496527,2.315751465,154.9738922,88245.37031,10,2.636707136
ES_0000032,2007,906.33,883.23,884.36,13.28750038,686.1170654,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,135.1653839,3.088819265,2.351474707,154.3358734,88399.82969,10,2.737806435
ES_0000032,2008,900.84,908.79,868.81,13.28750038,689.4241455,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,136.1104523,3.097882032,2.393553906,153.1890686,87549.19844,10,2.738953978
ES_0000032,2009,766.76,911.98,878.88,13.28750038,688.6562378,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,135.4515656,3.179947853,2.408440527,153.4634796,84863.32031,10,2.646215164
ES_0000032,2010,749.97,938.67,882.99,13.28750038,712.3279175,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,136.0569153,3.269809008,2.423910156,151.1848663,80119.52813,10,2.840481449
ES_0000032,2011,739.37,915.81,880.5,13.28750038,699.953772,-3.9646,43.3021,363.8035,616.6597979,3.875527113,27.41875801,17.3415184,46.2232132,34.68877411,1.470061854,133.2866028,2.949722052,2.521232178,150.8298615,76448.04844,10,2.788241028
ES_0000042,1991,1360.19,807.98,821.51,11.55416641,652.9242798,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,145.7233307,3.298095465,1.734115283,147.9455994,14645.81387,10,3.132563279
ES_0000042,1992,1395.86,806.94,811.47,11.55416641,647.7699829,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,142.2150024,3.151547909,1.739888843,148.3904785,15885.42344,10,3.115261299
ES_0000042,1993,1433.45,814.87,819.21,11.55416641,659.9171387,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,145.4040466,3.273809433,1.749013843,148.1801178,16611.44805,10,3.245697126
ES_0000042,1994,1433.45,805.87,803.4,11.55416641,656.2728638,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,149.8413086,3.42232132,1.759645801,146.6910706,17346.39004,10,3.400999223
ES_0000042,1995,1443.01,817.38,810.89,11.55416641,657.6943115,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,145.0236893,3.400654554,1.777447168,146.8699982,18035.17031,10,3.248840107
ES_0000042,1996,1430.99,879.83,825.56,11.55416641,685.0943115,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,146.8336929,3.336904526,1.807605518,147.0366669,18815.11797,10,3.198337796
ES_0000042,1997,1315.59,917.76,840.73,11.55416641,701.4557251,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,149.3552414,3.234582901,1.8253125,147.4786926,19448.84375,10,3.122921283
ES_0000042,1998,1344.26,889.75,848.29,11.55416641,692.588562,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,141.8271469,3.417916775,1.842136133,147.9073822,20532.40273,10,3.070115163
ES_0000042,1999,1369.75,907.83,854.09,11.55416641,706.5642822,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,144.9345261,3.470714092,1.840758325,147.9388092,21713.29766,10,3.169983824
ES_0000042,2000,1312.81,938.5,839.44,11.55416641,713.0328613,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,151.8273865,3.4375,1.826597217,147.1044098,22974.79648,10,3.239458798
ES_0000042,2001,1175.43,897.32,833.33,11.55416641,695.9171387,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,146.5997681,3.52482152,1.819824951,147.2441742,24199.90508,10,3.224092192
ES_0000042,2002,1124.47,864.79,825.84,11.55416641,682.9257324,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,137.8678619,3.457500219,1.808512476,146.8854858,25456.98203,10,3.266613932
ES_0000042,2003,1149.95,907.64,842.26,11.55416641,686.6500244,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,138.5876251,3.182619095,1.803173584,147.2522766,26579.03398,10,2.892612998
ES_0000042,2004,1117.96,886.13,851.63,11.55416641,685.0743042,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,132.8903687,3.205595255,1.798862524,147.6018005,27675.34609,10,2.925854688
ES_0000042,2005,1175.43,840.25,865.7,11.55416641,672.2400146,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,130.0533417,3.246130705,1.779736084,148.9515564,28806.46328,10,2.916316025
ES_0000042,2006,1184.99,845.49,873.79,11.55416641,682.2942993,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,134.9633392,3.248273849,1.745190259,149.3220276,29952.45703,10,3.007017701
ES_0000042,2007,1172.25,820.45,870.74,11.55416641,684.2585938,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,143.0685791,3.370535612,1.743418018,149.0966644,31160.90469,10,3.303799014
ES_0000042,2008,1232.95,825.49,856.9,11.55416641,683.648584,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,141.6320313,3.339821577,1.732887476,148.1289215,31763.09375,10,3.354683252
ES_0000042,2009,1172.25,831.98,868.8,11.55416641,680.5657104,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,140.5454803,3.435119152,1.742415283,148.2774902,31582.47344,10,3.12503924
ES_0000042,2010,1169.06,871.32,876.77,11.55416641,703.4242798,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,140.8565552,3.475833416,1.746080591,146.126181,31070.10586,10,3.192001775
ES_0000042,2011,1134.02,837.27,873.58,11.55416641,686.9814331,-4.8896,43.4104,100.2555,482.1249369,3.996715202,34.9251217,22.32291603,44.1875,29.5357151,1.232681011,136.16203,3.121071339,1.782287549,145.8755859,29965.29297,10,3.174459018
ES_0000046,1989,850.04,867.09,806.76,12.11650047,645.0543823,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,162.2503021,2.838300228,2.384779688,147.0178009,17725.39043,10,2.686553748
ES_0000046,1990,800.73,847.09,810.99,12.11650047,649.4903809,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,162.0990356,2.939099789,2.407750342,147.7927673,19087.01426,10,2.850487714
ES_0000046,1991,799.43,824.11,814.25,12.11650047,651.5635742,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,159.6015991,2.903133154,2.38207666,148.8694366,20543.58633,10,3.028749317
ES_0000046,1992,865.39,812.87,806.15,12.11650047,645.697168,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,154.1092682,2.753182888,2.373987988,149.4644989,22133.77656,10,3.066161587
ES_0000046,1993,881.19,822.36,813.05,12.11650047,657.4931763,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,157.9955688,2.885632992,2.386002295,149.2242004,22967.66016,10,3.179581128
ES_0000046,1994,892.87,803.74,798.82,12.11650047,653.0195923,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,161.4190338,3.043799639,2.405021289,147.7782684,23755.64141,10,3.388103658
ES_0000046,1995,947.38,820.37,805.85,12.11650047,654.9363892,-5.1854,43.3687,481.4336,491.3935117,3.55873698,31.32722732,19.93499947,47.05500031,29.33142853,1.145775882,156.6083344,3.016566992,2.429606982,147.9374054,24405.80977,10,3.206630291
