no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_1009,2072,295.0014661,3.956658716,242.2300429,141.9778389,2032.008552,8.990647265,0.202502689,1376.602094,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3088539,138.7338071,3.24403181
element_1009,2073,295.2292797,4.025675217,239.0812704,136.2992123,2081.813466,8.990295752,0.223629052,1980.269416,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3402047,133.7235505,2.575661842
element_1009,2074,295.1887886,4.004814761,242.0143794,112.5402202,2090.624811,8.980731231,0.179858301,2582.326808,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.2894744,110.5642402,1.975979961
element_1009,2075,295.4566166,4.005445178,241.0468885,131.4026637,2094.310909,8.946516804,0.204119262,1399.328712,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3078103,128.7761692,2.626494464
element_1009,2076,295.4076575,4.023671746,243.351413,116.7483685,2124.955339,8.918946589,0.241777393,1210.399363,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3244967,114.8943278,1.854040739
element_1009,2077,295.3559723,4.011340306,241.0379732,126.3408113,2097.992027,8.922831585,0.239645553,1439.224639,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3172823,124.022802,2.318009347
element_1009,2078,295.2952935,4.050246226,240.1106164,175.3212229,2103.152723,9.002074766,0.227056439,1014.102745,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3333056,170.680172,4.641050892
element_1009,2079,295.5430686,4.099542956,239.7588998,115.1609697,2131.008375,9.016150219,0.214142699,1870.456429,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3450587,113.4991144,1.661855322
element_1009,2080,296.0279313,3.968844055,243.4614124,112.916881,2163.060787,8.951061277,0.225485517,1436.674103,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.3228064,111.2287195,1.68816155
element_1009,2081,296.068444,4.041715117,241.9571316,103.9352238,2086.568285,8.921622716,0.159514472,1324.287692,1290.553652,0.751549305,1667.2,2.016282144,26.77567877,-1.673051381,32.80900824,16.73194504,49.85694504,29.51456261,8,1.266416,102.1328219,1.802401853
