Area,LAT,CTI,Slope,Elevation,River,LAI,Speed,Srad,SW,Clay,Silt,Sand,CO2,n
528.4377,23.9688,1.671099051,0.82290665,773.2459629,23.71365692,4.27676416,1.737700582,160.5058441,45.42966309,35.87812424,12.66562462,50.75312424,3933.742334,3.206025421
528.4377,23.9688,1.671099051,0.82290665,773.2459629,23.71365692,4.269391016,1.606018662,159.1988373,48.34105225,35.87812424,12.66562462,50.75312424,4124.77832,3.368160936
528.4377,23.9688,1.671099051,0.82290665,773.2459629,23.71365692,4.324097559,1.585385799,159.4786469,48.34058838,35.87812424,12.66562462,50.75312424,4376.455664,3.231277153
528.4377,23.9688,1.671099051,0.82290665,773.2459629,23.71365692,4.358335742,1.747376442,159.9470428,47.61620407,35.87812424,12.66562462,50.75312424,4487.313086,3.201372403
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.736106348,1.678333163,165.9157776,37.42462234,32.66856003,12.65151501,53.34659195,810.1713989,3.226736881
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.720476807,1.548573136,165.1440582,41.63300629,32.66856003,12.65151501,53.34659195,836.0316772,3.556294685
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.674775537,1.694911599,165.8538818,43.05964737,32.66856003,12.65151501,53.34659195,855.6834106,3.563922115
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.668626172,1.636073112,163.7671661,44.78300629,32.66856003,12.65151501,53.34659195,875.4163696,3.864102791
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.699159814,1.531792998,163.6541656,46.98187027,32.66856003,12.65151501,53.34659195,902.6689819,4.308741891
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.694504004,1.656161547,164.3806091,46.99313278,32.66856003,12.65151501,53.34659195,928.2809082,3.931210303
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.699333252,1.608181834,160.58349,46.72740097,32.66856003,12.65151501,53.34659195,986.9710327,3.558221536
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.718300488,1.585353374,158.0475342,47.0138916,32.66856003,12.65151501,53.34659195,1047.980701,3.319488478
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.706804834,1.767676592,157.1300598,46.48318481,32.66856003,12.65151501,53.34659195,1116.970361,3.020829017
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.685087646,1.758030295,155.3623779,46.12224884,32.66856003,12.65151501,53.34659195,1205.839734,2.878030381
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.672162207,1.739646435,153.9581879,44.79906693,32.66856003,12.65151501,53.34659195,1276.093384,3.087789429
708.0205,23.9354,1.754099609,0.855842491,793.4925284,23.34372639,3.702593018,1.628042698,157.1152832,43.25361176,32.66856003,12.65151501,53.34659195,1317.317212,3.115181652
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.450806445,1.741639018,169.7325409,43.63870163,29.84009743,13.57954502,56.27840805,1080.859558,3.496626186
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.443883398,1.622694373,168.4910858,48.40060043,29.84009743,13.57954502,56.27840805,1120.558521,3.778414007
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.426246582,1.757127643,169.0864868,48.70276489,29.84009743,13.57954502,56.27840805,1135.272778,3.824741045
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.425129688,1.703322053,166.5701202,49.97956619,29.84009743,13.57954502,56.27840805,1164.22876,4.068850677
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.437422266,1.60851109,165.5847534,53.14467621,29.84009743,13.57954502,56.27840805,1203.818188,4.51643289
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.40910957,1.731105566,165.6460205,51.80085297,29.84009743,13.57954502,56.27840805,1236.15105,3.93652189
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.388436816,1.675022244,162.0593292,51.22706528,29.84009743,13.57954502,56.27840805,1296.333936,3.657063834
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.388438086,1.637511134,159.1053101,51.55063477,29.84009743,13.57954502,56.27840805,1375.361157,3.345019891
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.389793359,1.842816591,157.7260223,51.60256805,29.84009743,13.57954502,56.27840805,1454.056934,3.009937088
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.394104688,1.820511103,155.809845,50.86466827,29.84009743,13.57954502,56.27840805,1537.746582,2.883247416
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.394749316,1.786127925,154.6248779,49.96242371,29.84009743,13.57954502,56.27840805,1637.277954,3.177061503
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.419211914,1.678561091,157.2073822,48.74576797,29.84009743,13.57954502,56.27840805,1695.358911,3.22352705
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.418194727,1.606877804,159.3064301,49.90110016,29.84009743,13.57954502,56.27840805,1744.212915,3.502406062
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.405919824,1.695505381,162.4364075,50.17857742,29.84009743,13.57954502,56.27840805,1776.498047,3.981583284
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.421896484,1.710233212,164.816684,47.90192184,29.84009743,13.57954502,56.27840805,1792.431201,4.208760018
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.396020313,1.775111079,163.9391693,50.71248779,29.84009743,13.57954502,56.27840805,1821.309766,4.296513339
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.351446777,1.798794389,162.8438782,51.54443359,29.84009743,13.57954502,56.27840805,1880.327588,4.335172092
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.338601855,1.723577857,162.9869293,47.8835556,29.84009743,13.57954502,56.27840805,1919.522217,3.932113161
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.33909082,1.777688861,163.4576324,47.28303452,29.84009743,13.57954502,56.27840805,1986.881934,3.645068343
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.329184961,1.805133224,163.1086212,49.27013474,29.84009743,13.57954502,56.27840805,2076.479663,3.584730439
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.372121973,1.676855445,163.7719604,48.86502457,29.84009743,13.57954502,56.27840805,2135.567383,3.453338812
1535.374,24.0313,1.387002885,1.236135943,915.3616849,24.07818525,4.429756543,1.825122118,164.9703644,48.94001312,29.84009743,13.57954502,56.27840805,2196.617188,3.303003981
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.318430029,1.818819284,172.9366913,41.04927216,31.21895409,14.679739,54.28022766,1445.047998,3.387214372
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.307838867,1.695844889,171.5293488,45.58035965,31.21895409,14.679739,54.28022766,1489.181421,3.655072452
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.289317578,1.832876205,172.0032471,45.45128479,31.21895409,14.679739,54.28022766,1493.363745,3.736998417
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.278508838,1.779629588,169.3635956,46.46024246,31.21895409,14.679739,54.28022766,1512.335474,3.941838481
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.296870654,1.684502244,168.0152374,49.70955963,31.21895409,14.679739,54.28022766,1543.303442,4.389225091
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.279584912,1.807378531,167.8503998,48.3452652,31.21895409,14.679739,54.28022766,1570.880981,3.763366564
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.270605615,1.752632976,164.3686676,47.75614471,31.21895409,14.679739,54.28022766,1640.958008,3.547513723
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.275484033,1.706058979,161.3988098,48.07850723,31.21895409,14.679739,54.28022766,1765.580225,3.217459484
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.284232568,1.92212379,159.9241699,48.35574112,31.21895409,14.679739,54.28022766,1911.548169,2.918830269
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.290988525,1.901776671,158.1216248,47.49958344,31.21895409,14.679739,54.28022766,2043.333203,2.793432178
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.295996338,1.862939596,157.1329773,46.67355347,31.21895409,14.679739,54.28022766,2189.752734,3.054823486
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.312675537,1.749299765,159.5212982,45.8609848,31.21895409,14.679739,54.28022766,2296.23584,3.101871488
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.300075635,1.679253459,161.4970367,47.11616974,31.21895409,14.679739,54.28022766,2352.526367,3.364040188
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.281984033,1.774160862,164.7977417,47.27865906,31.21895409,14.679739,54.28022766,2372.781641,3.792515111
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.28671167,1.778750062,167.2531708,45.27042999,31.21895409,14.679739,54.28022766,2359.644238,4.027571527
1701.41,23.9729,1.656538614,1.137942928,921.4858348,27.39594153,3.275766992,1.852777719,166.4250458,47.86145935,31.21895409,14.679739,54.28022766,2415.492627,4.180053801
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.04112373,2.290700912,181.4852753,27.26402054,26.2946434,8.044642448,64.52857208,1124.192053,2.587979009
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.043192529,2.116626978,180.8008392,27.74851875,26.2946434,8.044642448,64.52857208,1172.172803,2.901476526
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.036611548,2.298333406,180.6839905,28.39473534,26.2946434,8.044642448,64.52857208,1198.108398,3.049313599
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.030533984,2.176296473,178.1186981,29.1629097,26.2946434,8.044642448,64.52857208,1230.957251,3.203333975
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.044186572,2.045925856,176.6063965,29.99836044,26.2946434,8.044642448,64.52857208,1266.855005,3.36101302
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.02495564,2.236468315,176.9947845,30.54671974,26.2946434,8.044642448,64.52857208,1306.666602,3.2521582
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.026623706,2.123452663,173.7396729,30.74476128,26.2946434,8.044642448,64.52857208,1370.938672,2.70668048
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.029454907,2.145740509,172.1156769,30.74904823,26.2946434,8.044642448,64.52857208,1454.582153,2.524747988
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.039341992,2.274536848,171.4878754,30.45851936,26.2946434,8.044642448,64.52857208,1555.063306,2.27840771
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.057681982,2.318968058,171.6504425,30.040662,26.2946434,8.044642448,64.52857208,1672.301782,2.171688177
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.056745313,2.395727396,171.1361359,28.79513359,26.2946434,8.044642448,64.52857208,1760.056592,2.169308006
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.047435376,2.214709044,173.4824097,27.38410149,26.2946434,8.044642448,64.52857208,1818.641406,2.332920604
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.055346826,2.109589815,175.4643372,26.39481506,26.2946434,8.044642448,64.52857208,1872.213989,2.542747596
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.037962866,2.202182531,178.3915863,26.83484154,26.2946434,8.044642448,64.52857208,1902.281226,2.737061625
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.023601416,2.272341251,178.8741791,23.18047638,26.2946434,8.044642448,64.52857208,1914.573682,2.67547136
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.020769556,2.368346691,178.1123749,26.12521172,26.2946434,8.044642448,64.52857208,1959.009106,2.988075505
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.030060986,2.402195454,177.1031647,27.4401062,26.2946434,8.044642448,64.52857208,2005.835278,2.841688364
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.012817334,2.222208977,175.4225891,26.64129639,26.2946434,8.044642448,64.52857208,2039.047046,2.52662528
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.002380371,2.381878614,174.7107574,26.38873024,26.2946434,8.044642448,64.52857208,2080.210596,2.306320862
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.002831616,2.377155781,175.3721558,28.50296326,26.2946434,8.044642448,64.52857208,2110.866162,2.420368253
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.047500171,2.175899506,174.4908081,29.36769791,26.2946434,8.044642448,64.52857208,2140.342822,2.317933084
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.051737769,2.457063437,176.3834808,29.35163994,26.2946434,8.044642448,64.52857208,2197.094482,2.206060178
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.074148267,2.313822746,178.0445099,30.62431183,26.2946434,8.044642448,64.52857208,2293.880762,2.230329447
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.140535205,2.296296597,179.1758118,30.58782997,26.2946434,8.044642448,64.52857208,2425.009717,2.350882147
891.6689,22.7521,2.318321251,0.633355157,543.2858358,20.61578348,2.179207568,2.380806684,178.5766357,31.98788261,26.2946434,8.044642448,64.52857208,2577.191406,2.381901593
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.709117944,2.283600807,181.309256,24.42703667,53.73456955,17.14969063,28.26543236,1285.864502,2.857515291
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.711719067,2.136285782,180.4427734,24.21711884,53.73456955,17.14969063,28.26543236,1354.192407,3.181059999
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.707834424,2.308775663,180.3559601,24.07236633,53.73456955,17.14969063,28.26543236,1383.399365,3.27068376
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.703693799,2.187777758,177.7225067,24.01919746,53.73456955,17.14969063,28.26543236,1434.263794,3.388977589
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.704443701,2.06939292,176.053537,25.05284004,53.73456955,17.14969063,28.26543236,1478.92439,3.527071267
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.693463892,2.245092392,176.2033295,25.14131737,53.73456955,17.14969063,28.26543236,1524.159497,3.431675091
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.689316162,2.139074087,173.0652863,25.81625595,53.73456955,17.14969063,28.26543236,1567.662256,2.891641797
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.687476904,2.136861801,171.1461517,26.2153923,53.73456955,17.14969063,28.26543236,1675.592432,2.712325083
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.69621814,2.283662558,170.2292389,26.62140083,53.73456955,17.14969063,28.26543236,1787.961768,2.454035274
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.713431299,2.319063663,170.1804321,26.03096848,53.73456955,17.14969063,28.26543236,1917.79165,2.343481764
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.720334375,2.3998456,169.7441772,24.91244965,53.73456955,17.14969063,28.26543236,2032.602466,2.326555384
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.718053174,2.226584435,171.8302277,23.37144127,53.73456955,17.14969063,28.26543236,2140.374316,2.525919559
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.72344436,2.124711752,173.8020355,22.32267532,53.73456955,17.14969063,28.26543236,2216.541553,2.753152579
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.714240967,2.216532707,176.9343201,22.15078201,53.73456955,17.14969063,28.26543236,2256.111523,3.008501302
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.703939429,2.273323059,177.7217682,18.93594646,53.73456955,17.14969063,28.26543236,2260.145361,2.860773542
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.714466406,2.367921829,177.2062134,21.34325123,53.73456955,17.14969063,28.26543236,2265.010596,3.22819812
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.726775269,2.412530899,176.4494232,22.58539143,53.73456955,17.14969063,28.26543236,2285.215527,2.954336572
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.711262646,2.228374243,174.55354,21.6707819,53.73456955,17.14969063,28.26543236,2297.989063,2.596591114
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.700932324,2.401934147,173.855658,21.89960918,53.73456955,17.14969063,28.26543236,2341.440918,2.355708173
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.721619482,2.381563425,174.5284363,24.16139946,53.73456955,17.14969063,28.26543236,2441.195703,2.502565703
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.737382446,2.170648336,173.5925507,25.23162651,53.73456955,17.14969063,28.26543236,2525.148926,2.369790807
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.733099536,2.463230371,175.3615204,25.57876625,53.73456955,17.14969063,28.26543236,2640.109424,2.294134268
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.75407522,2.323240757,177.4395874,26.57958984,53.73456955,17.14969063,28.26543236,2801.214111,2.306956672
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.80242688,2.30689311,178.7075287,25.98413696,53.73456955,17.14969063,28.26543236,2979.755811,2.410941471
900.5706,22.8063,2.395558535,0.563178358,519.0937292,21.40820014,1.802293555,2.39090538,178.0673645,26.92024841,53.73456955,17.14969063,28.26543236,3129.087451,2.424240677
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.846912061,2.365590096,184.6582031,21.14323006,30.34114647,9.286458015,59.53125,650.4529419,2.673173266
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.857605103,2.257916689,183.7685181,21.47409821,30.34114647,9.286458015,59.53125,675.2709106,3.05776187
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.848140698,2.414218664,183.6586548,20.57010498,30.34114647,9.286458015,59.53125,693.1936523,3.037467729
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.844268335,2.291805506,181.1216705,20.95722351,30.34114647,9.286458015,59.53125,715.602002,3.027256989
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.848652026,2.193663359,179.4064636,21.97798729,30.34114647,9.286458015,59.53125,741.2787476,3.247054457
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.835493213,2.333263874,179.2313263,21.80375099,30.34114647,9.286458015,59.53125,768.6863281,3.170757806
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.826311475,2.25057292,176.3037201,21.76923676,30.34114647,9.286458015,59.53125,813.6660889,2.657684851
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.8277646,2.200433969,174.2024353,22.71833382,30.34114647,9.286458015,59.53125,868.7661865,2.527874403
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.835425708,2.371058941,173.0669861,21.47940979,30.34114647,9.286458015,59.53125,929.3630249,2.30717158
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.848908032,2.396840096,172.8246552,20.47152824,30.34114647,9.286458015,59.53125,999.4978149,2.159002928
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.85111062,2.490069389,172.7188934,19.6297224,30.34114647,9.286458015,59.53125,1070.935681,2.134125782
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.84408855,2.335468531,174.3934113,18.47336845,30.34114647,9.286458015,59.53125,1122.664819,2.271533107
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.842123267,2.222065926,176.3919525,18.56420212,30.34114647,9.286458015,59.53125,1171.768115,2.43976774
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.836554004,2.322395563,179.5639282,18.93562584,30.34114647,9.286458015,59.53125,1196.592236,2.584311371
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.829140796,2.359774351,180.6428223,16.39895859,30.34114647,9.286458015,59.53125,1200.419141,2.534108968
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.82989165,2.447239637,180.3782349,18.45805607,30.34114647,9.286458015,59.53125,1211.489941,2.729709712
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.837376904,2.513506889,180.1004883,19.17590332,30.34114647,9.286458015,59.53125,1224.969727,2.545057624
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.835829688,2.311805487,177.8024689,17.25562534,30.34114647,9.286458015,59.53125,1236.233838,2.27117386
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.826186963,2.508159637,176.9694489,17.19312534,30.34114647,9.286458015,59.53125,1276.234106,2.125111778
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.836032593,2.449461699,177.2676025,18.76347256,30.34114647,9.286458015,59.53125,1341.583423,2.194431495
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.874912646,2.245243073,175.9159363,19.39517345,30.34114647,9.286458015,59.53125,1373.894409,2.14914481
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.870265601,2.554340124,177.3246552,20.04322872,30.34114647,9.286458015,59.53125,1419.925098,2.127961491
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.868046338,2.419461966,179.8487823,20.65993004,30.34114647,9.286458015,59.53125,1490.119897,2.105084486
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.899829199,2.407031059,181.3021515,20.24604149,30.34114647,9.286458015,59.53125,1569.706055,2.229297459
657.0999,22.5313,2.311301805,0.579275838,449.7763744,21.06600473,1.904822632,2.475781202,180.7051056,21.52638893,30.34114647,9.286458015,59.53125,1641.422852,2.254937491
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.682314844,1.910551071,177.674881,37.47381973,31.70248795,15.30229568,51.79496002,1886.878418,3.345439781
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.683298145,1.770445108,176.2138916,41.93379822,31.70248795,15.30229568,51.79496002,1956.78186,3.70650704
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.668353613,1.924874067,176.4852661,41.34154053,31.70248795,15.30229568,51.79496002,1965.377588,3.899218831
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.65680459,1.856234431,173.7196289,41.72643967,31.70248795,15.30229568,51.79496002,2007.861621,4.04867033
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.673333789,1.744289994,172.027298,45.39460068,31.70248795,15.30229568,51.79496002,2048.167163,4.603444807
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.657486719,1.880355,171.8157684,44.4760025,31.70248795,15.30229568,51.79496002,2067.877954,3.996182047
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.64725293,1.8153615,168.4646729,43.35160065,31.70248795,15.30229568,51.79496002,2176.582031,3.750435066
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.652536426,1.778694868,165.706897,44.29486313,31.70248795,15.30229568,51.79496002,2311.3729,3.335624595
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.668033936,1.981724024,164.2591888,45.23405151,31.70248795,15.30229568,51.79496002,2466.466699,3.131931978
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.677532178,1.972698212,162.9857025,44.1856575,31.70248795,15.30229568,51.79496002,2671.975732,2.971758894
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.679612256,1.959067583,162.2716553,42.42748718,31.70248795,15.30229568,51.79496002,2844.52207,3.102545769
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.688793359,1.829806089,164.5417603,41.81715317,31.70248795,15.30229568,51.79496002,2953.41543,3.208767561
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.686406836,1.761801124,166.4323975,42.65921631,31.70248795,15.30229568,51.79496002,3041.117969,3.5487838
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.671452197,1.85082233,169.9177582,41.75437088,31.70248795,15.30229568,51.79496002,3070.295215,3.878019271
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.67009541,1.859977961,171.927652,37.61633682,31.70248795,15.30229568,51.79496002,3039.658643,4.150604675
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.66281709,1.950672269,171.1710327,40.62187042,31.70248795,15.30229568,51.79496002,3081.032959,4.377015568
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.649202002,1.978346348,170.2357727,40.85067596,31.70248795,15.30229568,51.79496002,3121.281738,4.282010595
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.63504917,1.878432393,169.6091278,37.0642086,31.70248795,15.30229568,51.79496002,3193.159424,3.813490207
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.631915234,1.983229756,169.7208588,37.202145,31.70248795,15.30229568,51.79496002,3276.030176,3.533902004
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.632355322,1.981950998,170.2435242,41.3123394,31.70248795,15.30229568,51.79496002,3392.62583,3.523995851
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.668285742,1.815074921,170.553299,41.18170891,31.70248795,15.30229568,51.79496002,3453.568604,3.296924791
3987.661,23.3438,1.492630363,0.96127619,680.6799781,26.25002394,2.703540039,2.028231859,172.2068878,41.25603371,31.70248795,15.30229568,51.79496002,3607.62334,3.165233436
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.089172021,1.942010641,178.4514099,38.36694908,32.35085297,15.26041698,50.89299393,1578.92832,3.348995389
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.092950049,1.814355969,176.9297943,42.78869781,32.35085297,15.26041698,50.89299393,1617.848804,3.681696131
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.074994922,1.962942004,177.1385406,41.93547821,32.35085297,15.26041698,50.89299393,1638.915479,3.874137749
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.064187695,1.889280319,174.3688568,42.58130035,32.35085297,15.26041698,50.89299393,1680.039966,3.97307039
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.086475146,1.777932405,172.5516571,46.64869995,32.35085297,15.26041698,50.89299393,1728.569897,4.595343711
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.072571875,1.913450122,172.2313904,45.56748886,32.35085297,15.26041698,50.89299393,1768.675586,3.979926636
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.059912207,1.852203369,168.9586884,44.40284882,32.35085297,15.26041698,50.89299393,1871.473584,3.793478721
2639.057,23.3979,2.036840375,1.002430409,660.7076261,26.11422666,3.063672412,1.807234764,166.1931702,45.55923233,32.35085297,15.26041698,50.89299393,1994.63584,3.368152928
